shipping_id,order_id,shipping_date,delivery_date,carrier,tracking_number,status
3235,3235,2024-09-17,2024-09-30,USPS,TRK58370126,delivered
3236,3236,2023-12-12,2023-12-24,FedEx,TRK31236533,shipped
3237,3237,2023-11-21,2023-11-24,FedEx,TRK66253741,delivered
3238,3238,2024-07-04,2024-07-09,DHL,TRK65714530,shipped
3239,3239,2024-11-03,2024-11-10,UPS,TRK95965226,delivered
3240,3240,2024-05-05,2024-05-15,USPS,TRK10866941,shipped
3241,3241,2024-08-09,2024-08-18,UPS,TRK29424771,delivered
3242,3242,2025-09-05,2025-09-11,UPS,TRK08418372,shipped
3243,3243,2025-02-09,2025-02-22,DHL,TRK46107961,delivered
3244,3244,2023-11-03,2023-11-10,DHL,TRK40252177,pending
3245,3245,2023-12-29,2024-01-08,UPS,TRK45937930,cancelled
3246,3246,2025-07-25,2025-08-06,UPS,TRK10418388,shipped
3247,3247,2024-12-20,2025-01-01,UPS,TRK71432162,delivered
3248,3248,2025-06-08,2025-06-18,USPS,TRK33346519,delivered
3249,3249,2025-01-01,2025-01-08,UPS,TRK13674022,delivered
3250,3250,2024-11-18,2024-12-02,FedEx,TRK80446104,delivered
3251,3251,,,USPS,TRK87593699,delivered
3252,3252,2024-08-17,2024-08-27,DHL,TRK31195057,delivered
3253,3253,2025-01-15,2025-01-19,FedEx,TRK29041848,delivered
3254,3254,2025-06-22,,Aramex,TRK87177211,pending
3255,3255,2025-07-05,,UPS,TRK98512302,delivered
3256,3256,2024-07-13,,DHL,TRK96105918,cancelled
3257,3257,2024-04-22,2024-04-25,USPS,TRK31002671,delivered
3258,3258,,,UPS,TRK76098760,delivered
3259,3259,2024-02-10,2024-02-13,FedEx,TRK00592849,delivered
3260,3260,2023-12-05,,DHL,TRK71571841,delivered
3261,3261,2024-08-16,2024-08-29,Aramex,TRK09670737,shipped
3262,3262,2025-07-22,2025-07-30,USPS,TRK40600741,delivered
3263,3263,2024-03-01,2024-03-03,FedEx,TRK23477493,delivered
3264,3264,2023-11-29,2023-11-30,DHL,TRK37576628,delivered
3265,3265,2024-11-13,,FedEx,TRK93278965,delivered
3266,3266,2023-09-19,2023-09-29,UPS,TRK24391626,delivered
3267,3267,2023-11-15,,UPS,TRK78180116,delivered
3268,3268,,,UPS,TRK45235327,delivered
3269,3269,2024-02-16,2024-02-29,Aramex,TRK60782270,delivered
3270,3270,2025-06-23,2025-06-24,USPS,TRK71037989,delivered
3271,3271,2023-09-16,2023-09-25,USPS,TRK19161275,delivered
3272,3272,2024-04-26,2024-05-03,USPS,TRK57891797,delivered
3273,3273,2023-09-18,,USPS,TRK96487049,delivered
3274,3274,2025-01-20,2025-01-30,UPS,TRK33230991,delivered
3275,3275,2024-02-17,,DHL,TRK15351685,shipped
3276,3276,2023-12-29,2024-01-08,FedEx,TRK63822575,delivered
3277,3277,,,DHL,TRK76515451,shipped
3278,3278,2025-04-17,2025-04-28,FedEx,TRK27309930,delivered
3279,3279,2025-06-25,2025-07-01,DHL,TRK58019648,delivered
3280,3280,2025-02-25,2025-03-06,UPS,TRK87403908,delivered
3281,3281,2023-12-09,,FedEx,TRK75658843,delivered
3282,3282,,,USPS,TRK48285801,delivered
3283,3283,2025-03-29,2025-04-08,UPS,TRK50420344,delivered
3284,3284,2024-08-12,2024-08-18,USPS,TRK34863470,delivered
3285,3285,2024-07-28,2024-08-08,USPS,TRK91516974,delivered
3286,3286,2025-06-22,2025-07-02,USPS,TRK98123048,delivered
3287,3287,2025-07-06,2025-07-11,FedEx,TRK69491553,delivered
3288,3288,2023-10-18,2023-10-29,Aramex,TRK41687297,delivered
3289,3289,2024-01-01,2024-01-12,DHL,TRK80199236,delivered
3290,3290,2025-04-30,2025-05-06,DHL,TRK62535971,delivered
3291,3291,2024-06-16,2024-06-22,UPS,TRK00694555,shipped
3292,3292,2025-07-31,,DHL,TRK10581631,delivered
3293,3293,2024-08-21,2024-08-25,FedEx,TRK57549762,shipped
3294,3294,2024-02-24,2024-02-28,USPS,TRK43260201,shipped
3295,3295,2024-11-13,2024-11-21,FedEx,TRK85532318,delivered
3296,3296,2025-05-13,2025-05-24,UPS,TRK39527441,delivered
3297,3297,2024-03-22,,USPS,TRK84946489,delivered
3298,3298,2024-09-04,2024-09-05,FedEx,TRK99456829,shipped
3299,3299,,,DHL,TRK88313697,delivered
3300,3300,2025-04-29,2025-05-13,USPS,TRK49436810,shipped
3301,3301,2023-09-21,2023-10-03,UPS,TRK05760879,shipped
3302,3302,2024-09-30,2024-10-13,FedEx,TRK22816601,delivered
3303,3303,2023-11-19,2023-12-03,FedEx,TRK45666640,delivered
3304,3304,2024-01-11,2024-01-12,Aramex,TRK42296347,delivered
3305,3305,2024-01-16,2024-01-24,USPS,TRK41798593,delivered
3306,3306,2025-03-18,2025-03-30,USPS,TRK24836912,delivered
3307,3307,2024-10-02,2024-10-15,Aramex,TRK62599698,shipped
3308,3308,2024-08-19,,FedEx,TRK82599275,delivered
3309,3309,2025-02-08,2025-02-20,UPS,TRK16177437,delivered
3310,3310,2024-01-02,,UPS,TRK74363366,delivered
3311,3311,,,USPS,TRK88579729,delivered
3312,3312,2024-03-12,2024-03-21,USPS,TRK55010899,shipped
3313,3313,2024-08-14,2024-08-17,USPS,TRK83906777,delivered
3314,3314,2025-04-02,2025-04-14,Aramex,TRK50381454,delivered
3315,3315,2024-03-20,2024-03-23,DHL,TRK19852174,cancelled
3316,3316,2025-02-26,2025-02-27,UPS,TRK37263437,delivered
3317,3317,,,Aramex,TRK22845381,delivered
3318,3318,2025-06-26,2025-07-05,FedEx,TRK46783250,shipped
3319,3319,2024-01-19,2024-01-25,USPS,TRK22826844,shipped
3320,3320,2024-07-22,,USPS,TRK98446408,delivered
3321,3321,2024-06-02,2024-06-16,Aramex,TRK01705947,delivered
3322,3322,2023-11-14,2023-11-16,FedEx,TRK24606046,delivered
3323,3323,2024-04-02,2024-04-04,FedEx,TRK25914790,shipped
3324,3324,,,USPS,TRK18599826,delivered
3325,3325,2024-12-15,,DHL,TRK06830365,delivered
3326,3326,2024-02-19,2024-02-29,DHL,TRK80460863,pending
3327,3327,2024-07-03,,FedEx,TRK76694798,delivered
3328,3328,2025-08-03,2025-08-17,UPS,TRK09726334,pending
3329,3329,2024-12-04,,DHL,TRK51251584,delivered
3330,3330,2025-04-28,2025-05-02,UPS,TRK15159897,delivered
3331,3331,2024-09-15,2024-09-19,UPS,TRK79754655,delivered
3332,3332,2025-08-29,2025-09-12,UPS,TRK49823778,delivered
3333,3333,2024-09-24,2024-10-06,FedEx,TRK93041174,cancelled
3334,3334,2024-05-25,2024-05-31,UPS,TRK30063841,delivered
3335,3335,2024-01-04,,Aramex,TRK58599915,shipped
3336,3336,2025-07-25,2025-07-28,UPS,TRK05556748,delivered
3337,3337,2023-12-27,2024-01-07,FedEx,TRK89940302,cancelled
3338,3338,,,Aramex,TRK30293697,cancelled
3339,3339,2025-06-17,2025-06-24,USPS,TRK97882534,delivered
3340,3340,2025-05-26,2025-05-28,DHL,TRK35522046,delivered
3341,3341,2025-03-26,,FedEx,TRK15399263,shipped
3342,3342,2025-09-03,2025-09-09,DHL,TRK55032172,shipped
3343,3343,2025-08-06,2025-08-17,UPS,TRK71926607,pending
3344,3344,2024-02-16,2024-02-25,Aramex,TRK64465092,delivered
3345,3345,2024-08-03,2024-08-05,Aramex,TRK71019678,shipped
3346,3346,2024-05-29,2024-06-10,FedEx,TRK60183952,shipped
3347,3347,2024-01-06,,FedEx,TRK45940427,cancelled
3348,3348,2025-06-20,2025-06-22,UPS,TRK74271644,delivered
3349,3349,,,Aramex,TRK23067147,delivered
3350,3350,2025-04-01,2025-04-08,USPS,TRK84358901,delivered
3351,3351,2025-05-25,2025-06-01,DHL,TRK98122727,delivered
3352,3352,2024-11-06,2024-11-10,UPS,TRK38291237,delivered
3353,3353,2023-12-28,2024-01-08,UPS,TRK17027868,delivered
3354,3354,2025-04-28,2025-05-10,DHL,TRK80212088,delivered
3355,3355,2024-06-24,,UPS,TRK97534908,shipped
3356,3356,2024-07-21,2024-08-03,USPS,TRK10961502,delivered
3357,3357,2024-04-15,,UPS,TRK28984311,pending
3358,3358,2023-12-29,2024-01-04,Aramex,TRK63328782,shipped
3359,3359,2025-08-03,2025-08-12,DHL,TRK51811560,delivered
3360,3360,2025-03-10,2025-03-15,FedEx,TRK04150634,shipped
3361,3361,2023-10-08,2023-10-17,DHL,TRK26133020,delivered
3362,3362,2023-11-23,2023-12-03,FedEx,TRK78368896,delivered
3363,3363,2024-12-25,2024-12-29,DHL,TRK32091321,shipped
3364,3364,2024-02-19,,DHL,TRK79776997,shipped
3365,3365,2025-05-20,2025-05-31,Aramex,TRK49399849,delivered
3366,3366,2023-12-04,2023-12-08,USPS,TRK15148070,pending
3367,3367,2025-08-12,2025-08-22,UPS,TRK37864672,delivered
3368,3368,2025-03-12,2025-03-13,Aramex,TRK10544899,delivered
3369,3369,2025-06-20,2025-07-01,DHL,TRK58366326,pending
3370,3370,2025-09-12,,USPS,TRK34655402,delivered
3371,3371,2024-06-19,,UPS,TRK27427122,delivered
3372,3372,2024-02-10,2024-02-24,FedEx,TRK17402448,cancelled
3373,3373,2024-09-20,2024-09-26,DHL,TRK19493998,shipped
3374,3374,2024-08-02,2024-08-05,FedEx,TRK81977560,delivered
3375,3375,2024-10-12,,FedEx,TRK30208802,pending
3376,3376,2025-04-04,,DHL,TRK91790957,delivered
3377,3377,,,DHL,TRK92681474,delivered
3378,3378,2025-08-02,2025-08-06,UPS,TRK28518373,delivered
3379,3379,2025-06-26,,Aramex,TRK84877756,delivered
3380,3380,2024-08-24,2024-08-27,USPS,TRK12911743,delivered
3381,3381,2025-03-21,2025-03-24,Aramex,TRK32120596,shipped
3382,3382,2023-11-03,2023-11-06,Aramex,TRK55878968,delivered
3383,3383,2023-10-26,2023-11-05,DHL,TRK12521781,delivered
3384,3384,2024-03-16,,UPS,TRK52338098,delivered
3385,3385,2025-01-05,2025-01-12,USPS,TRK70197245,delivered
3386,3386,2023-09-22,2023-09-23,UPS,TRK29954388,delivered
3387,3387,2024-04-30,2024-05-05,Aramex,TRK83718048,delivered
3388,3388,2024-10-15,2024-10-19,FedEx,TRK44509347,pending
3389,3389,2023-11-17,,UPS,TRK85467096,delivered
3390,3390,2024-01-05,,USPS,TRK60611203,delivered
3391,3391,2024-11-10,,USPS,TRK21954035,shipped
3392,3392,2024-02-08,2024-02-12,Aramex,TRK97669189,delivered
3393,3393,2025-02-10,,DHL,TRK48753475,delivered
3394,3394,2023-09-26,2023-10-06,DHL,TRK13292837,delivered
3395,3395,2023-10-25,2023-10-30,FedEx,TRK88266280,delivered
3396,3396,2025-04-15,2025-04-19,UPS,TRK23574747,delivered
3397,3397,2024-03-29,2024-04-06,FedEx,TRK53596630,delivered
3398,3398,2024-01-08,2024-01-17,USPS,TRK58846596,cancelled
3399,3399,,,Aramex,TRK40236533,shipped
3400,3400,2024-04-11,2024-04-22,Aramex,TRK58711332,delivered
3401,3401,2025-08-31,2025-09-03,DHL,TRK68454667,delivered
3402,3402,2024-10-14,2024-10-16,UPS,TRK92531822,shipped
3403,3403,,,UPS,TRK99396391,cancelled
3404,3404,,,UPS,TRK37848295,delivered
3405,3405,2025-05-11,2025-05-21,DHL,TRK88108764,delivered
3406,3406,2025-01-22,,DHL,TRK05002278,delivered
3407,3407,2024-06-08,2024-06-22,USPS,TRK06126838,shipped
3408,3408,2024-06-08,2024-06-20,UPS,TRK75101886,delivered
3409,3409,2025-07-09,2025-07-23,USPS,TRK60910602,delivered
3410,3410,2023-11-02,2023-11-12,FedEx,TRK79217273,shipped
3411,3411,2025-08-22,2025-08-23,FedEx,TRK35837084,shipped
3412,3412,2024-09-14,,USPS,TRK85599784,delivered
3413,3413,2025-02-09,2025-02-22,UPS,TRK31059014,delivered
3414,3414,2024-03-12,,FedEx,TRK72438353,delivered
3415,3415,2024-01-13,2024-01-23,FedEx,TRK39080861,delivered
3416,3416,2023-10-01,2023-10-02,USPS,TRK31608679,pending
3417,3417,2024-02-17,2024-02-24,DHL,TRK48891180,shipped
3418,3418,2024-02-02,2024-02-11,Aramex,TRK40064977,delivered
3419,3419,2024-12-21,,DHL,TRK98644736,delivered
3420,3420,2023-11-17,2023-11-29,FedEx,TRK65868246,delivered
3421,3421,2024-12-16,,UPS,TRK30801460,delivered
3422,3422,2023-12-08,2023-12-15,Aramex,TRK58131967,delivered
3423,3423,2024-06-04,,DHL,TRK71085925,shipped
3424,3424,2025-05-01,2025-05-14,DHL,TRK35961929,delivered
3425,3425,2025-07-10,2025-07-20,DHL,TRK76565637,delivered
3426,3426,2025-05-29,2025-06-07,USPS,TRK85258180,delivered
3427,3427,2024-01-24,,USPS,TRK35576387,cancelled
3428,3428,2025-01-02,2025-01-08,Aramex,TRK95677347,delivered
3429,3429,2024-01-29,2024-02-09,UPS,TRK92084826,shipped
3430,3430,,,DHL,TRK43786686,cancelled
3431,3431,2024-10-23,,UPS,TRK68088408,shipped
3432,3432,2025-07-10,2025-07-21,DHL,TRK71511000,delivered
3433,3433,,,FedEx,TRK40681863,delivered
3434,3434,,,USPS,TRK02135521,delivered
3435,3435,2024-08-08,,UPS,TRK22827960,shipped
3436,3436,2024-08-07,2024-08-13,USPS,TRK88823095,shipped
3437,3437,2024-08-01,2024-08-12,DHL,TRK93060546,delivered
3438,3438,2023-12-23,2024-01-06,DHL,TRK90475066,cancelled
3439,3439,2023-12-11,2023-12-23,DHL,TRK65354156,shipped
3440,3440,2025-02-11,2025-02-15,Aramex,TRK22567542,delivered
3441,3441,,,DHL,TRK52064225,delivered
3442,3442,2024-09-13,2024-09-27,USPS,TRK12340573,delivered
3443,3443,2025-02-22,2025-03-01,UPS,TRK92796207,delivered
3444,3444,2025-09-12,2025-09-20,Aramex,TRK63006958,delivered
3445,3445,,,USPS,TRK33460763,delivered
3446,3446,2024-10-30,2024-11-03,UPS,TRK36734657,delivered
3447,3447,2024-01-29,2024-02-12,UPS,TRK44272439,delivered
3448,3448,2023-09-25,2023-09-29,DHL,TRK25659141,delivered
3449,3449,2024-08-09,,USPS,TRK11520990,delivered
3450,3450,2025-08-01,2025-08-11,FedEx,TRK98401719,delivered
3451,3451,2024-03-05,2024-03-11,UPS,TRK10694916,delivered
3452,3452,2024-02-26,,UPS,TRK68007905,delivered
3453,3453,2025-01-10,2025-01-24,Aramex,TRK27638757,delivered
3454,3454,2025-03-17,2025-03-27,FedEx,TRK52478335,delivered
3455,3455,2023-11-26,2023-12-01,USPS,TRK00215331,shipped
3456,3456,2024-02-27,2024-03-08,DHL,TRK45645589,shipped
3457,3457,2025-08-31,2025-09-02,Aramex,TRK11733252,delivered
3458,3458,2024-06-20,2024-06-21,DHL,TRK72499065,delivered
3459,3459,2025-01-20,,FedEx,TRK43919280,delivered
3460,3460,2024-03-26,2024-04-03,USPS,TRK27034007,shipped
3461,3461,2025-07-02,2025-07-06,USPS,TRK83121069,delivered
3462,3462,2025-01-06,,USPS,TRK22955098,delivered
3463,3463,2024-10-05,2024-10-13,Aramex,TRK30396526,delivered
3464,3464,2025-01-28,,USPS,TRK68308705,delivered
3465,3465,2023-10-01,2023-10-14,FedEx,TRK88755967,pending
3466,3466,2024-09-02,2024-09-03,Aramex,TRK66571111,delivered
3467,3467,2025-07-18,,FedEx,TRK29905383,delivered
3468,3468,2025-07-15,2025-07-23,FedEx,TRK79719557,delivered
3469,3469,2024-11-26,2024-12-10,FedEx,TRK80335612,delivered
3470,3470,2024-02-22,2024-03-01,FedEx,TRK48548253,delivered
3471,3471,2023-09-25,2023-10-07,Aramex,TRK56767911,cancelled
3472,3472,2025-02-25,2025-03-07,USPS,TRK57062715,delivered
3473,3473,2025-06-10,,UPS,TRK05373996,shipped
3474,3474,,,FedEx,TRK33879127,shipped
3475,3475,2024-01-08,2024-01-22,UPS,TRK52903264,delivered
3476,3476,2023-10-18,2023-10-20,Aramex,TRK28838832,delivered
3477,3477,2025-08-31,,UPS,TRK21822253,cancelled
3478,3478,2025-01-04,2025-01-05,USPS,TRK31846992,delivered
3479,3479,2025-07-30,2025-08-05,FedEx,TRK21778066,shipped
3480,3480,2025-04-13,2025-04-18,USPS,TRK34132755,cancelled
3481,3481,2025-01-30,2025-02-11,DHL,TRK96636242,delivered
3482,3482,2024-10-14,2024-10-16,USPS,TRK24691918,pending
3483,3483,2023-11-16,2023-11-23,FedEx,TRK71408061,pending
3484,3484,,,FedEx,TRK85723741,cancelled
3485,3485,,,DHL,TRK15789593,delivered
3486,3486,2024-10-01,2024-10-08,FedEx,TRK85435120,delivered
3487,3487,2025-08-09,2025-08-14,USPS,TRK01890364,delivered
3488,3488,2024-05-14,,UPS,TRK29443832,delivered
3489,3489,2025-08-06,2025-08-11,UPS,TRK28930617,delivered
3490,3490,2024-10-06,2024-10-15,USPS,TRK75766869,delivered
3491,3491,2025-08-06,2025-08-19,FedEx,TRK04040408,delivered
3492,3492,2024-11-05,,DHL,TRK74665544,delivered
3493,3493,2024-12-19,2024-12-23,UPS,TRK41808758,delivered
3494,3494,2024-03-14,,DHL,TRK21339003,delivered
3495,3495,2024-10-01,2024-10-13,DHL,TRK33448793,delivered
3496,3496,,,UPS,TRK08758454,delivered
3497,3497,2025-02-19,2025-02-25,DHL,TRK93931230,delivered
3498,3498,2025-05-05,2025-05-06,UPS,TRK22936297,delivered
3499,3499,2023-10-20,2023-10-22,USPS,TRK84536197,delivered
3500,3500,2024-04-20,2024-05-02,DHL,TRK11924810,delivered
3501,3501,,,USPS,TRK05662821,delivered
3502,3502,2024-03-13,2024-03-17,USPS,TRK53768436,shipped
3503,3503,2024-12-20,2024-12-29,DHL,TRK52093645,shipped
3504,3504,2024-12-13,2024-12-18,Aramex,TRK05198573,delivered
3505,3505,2023-11-15,2023-11-22,USPS,TRK89622009,shipped
3506,3506,,,Aramex,TRK52940214,shipped
3507,3507,,,FedEx,TRK29010956,delivered
3508,3508,2025-02-17,2025-03-01,DHL,TRK69384403,delivered
3509,3509,2025-03-31,2025-04-11,USPS,TRK96491497,delivered
3510,3510,2025-04-10,2025-04-15,USPS,TRK47863127,delivered
3511,3511,2025-03-24,,Aramex,TRK00282192,delivered
3512,3512,2024-08-03,2024-08-16,USPS,TRK22665427,delivered
3513,3513,2024-10-01,2024-10-03,UPS,TRK11976487,delivered
3514,3514,2025-04-14,,DHL,TRK34087531,delivered
3515,3515,,,USPS,TRK68950775,delivered
3516,3516,2023-12-19,2023-12-23,Aramex,TRK25456751,shipped
3517,3517,2025-05-17,,UPS,TRK74401895,delivered
3518,3518,2024-09-19,2024-09-26,Aramex,TRK91586734,shipped
3519,3519,,,DHL,TRK95909838,delivered
3520,3520,2025-05-20,2025-06-03,FedEx,TRK76343291,shipped
3521,3521,2025-02-25,2025-03-03,DHL,TRK11215015,delivered
3522,3522,2024-03-24,,UPS,TRK15398224,delivered
3523,3523,2024-01-12,2024-01-19,UPS,TRK65548880,shipped
3524,3524,2024-04-09,2024-04-13,Aramex,TRK33478123,shipped
3525,3525,2024-01-22,2024-01-28,UPS,TRK21816271,delivered
3526,3526,2025-09-07,2025-09-18,USPS,TRK94164656,delivered
3527,3527,2024-03-11,2024-03-24,DHL,TRK05530589,shipped
3528,3528,,,USPS,TRK99167477,delivered
3529,3529,2024-12-09,,UPS,TRK23138470,delivered
3530,3530,,,Aramex,TRK37632426,shipped
3531,3531,2024-11-28,2024-12-01,UPS,TRK68150020,delivered
3532,3532,2024-07-21,,USPS,TRK43326167,delivered
3533,3533,2023-10-02,2023-10-14,FedEx,TRK84877870,delivered
3534,3534,2024-01-22,2024-02-04,DHL,TRK83486992,delivered
3535,3535,2024-06-30,2024-07-10,Aramex,TRK00836347,delivered
3536,3536,2025-05-20,2025-05-28,FedEx,TRK85807249,delivered
3537,3537,2025-08-21,2025-09-01,DHL,TRK98817571,delivered
3538,3538,2024-12-04,2024-12-10,DHL,TRK01165678,shipped
3539,3539,2023-09-28,,USPS,TRK81586021,delivered
3540,3540,2024-05-16,2024-05-26,UPS,TRK77113346,pending
3541,3541,2024-06-03,2024-06-13,Aramex,TRK92458351,delivered
3542,3542,2024-08-04,2024-08-08,DHL,TRK14214004,delivered
3543,3543,,,UPS,TRK29243411,delivered
3544,3544,2024-08-12,2024-08-14,FedEx,TRK62569765,delivered
3545,3545,2024-01-25,2024-01-26,FedEx,TRK95603134,delivered
3546,3546,2023-12-20,2024-01-01,Aramex,TRK67810107,delivered
3547,3547,2025-01-15,2025-01-26,DHL,TRK85055233,delivered
3548,3548,2024-11-09,,Aramex,TRK04980862,delivered
3549,3549,2025-01-15,2025-01-17,Aramex,TRK77757018,delivered
3550,3550,2024-03-17,,FedEx,TRK03720855,delivered
3551,3551,2024-07-03,2024-07-13,UPS,TRK22935899,delivered
3552,3552,2024-05-01,2024-05-15,UPS,TRK34662338,delivered
3553,3553,2025-08-02,2025-08-11,Aramex,TRK93795594,delivered
3554,3554,2024-11-11,2024-11-16,DHL,TRK47599176,delivered
3555,3555,2025-03-16,,USPS,TRK61357311,delivered
3556,3556,,,UPS,TRK82721040,cancelled
3557,3557,2024-02-20,2024-02-27,DHL,TRK03809730,delivered
3558,3558,2024-10-11,2024-10-18,FedEx,TRK57963437,pending
3559,3559,2024-11-30,2024-12-13,UPS,TRK83703046,delivered
3560,3560,2024-09-07,,USPS,TRK54757922,delivered
3561,3561,2025-06-13,2025-06-23,DHL,TRK65276933,delivered
3562,3562,2024-03-22,2024-03-30,DHL,TRK64350365,delivered
3563,3563,2025-01-25,2025-02-04,Aramex,TRK32042105,delivered
3564,3564,2024-01-05,2024-01-17,FedEx,TRK51117296,delivered
3565,3565,2024-09-13,2024-09-26,Aramex,TRK76717241,delivered
3566,3566,2025-06-13,2025-06-21,DHL,TRK34886088,delivered
3567,3567,2024-05-06,2024-05-17,Aramex,TRK24694372,delivered
3568,3568,2025-06-09,2025-06-11,Aramex,TRK68533708,shipped
3569,3569,,,DHL,TRK73169088,delivered
3570,3570,2024-03-30,2024-04-03,Aramex,TRK63034646,pending
3571,3571,2024-01-01,2024-01-09,UPS,TRK28580756,shipped
3572,3572,2023-12-13,2023-12-24,UPS,TRK45470099,delivered
3573,3573,2025-03-10,,Aramex,TRK26257905,delivered
3574,3574,2024-10-17,2024-10-24,UPS,TRK04992421,delivered
3575,3575,2024-01-18,2024-01-23,USPS,TRK85846954,shipped
3576,3576,2024-07-18,2024-07-28,UPS,TRK86211619,delivered
3577,3577,2025-08-23,2025-08-26,DHL,TRK65486081,delivered
3578,3578,2025-03-31,2025-04-04,UPS,TRK62583941,delivered
3579,3579,2024-06-04,2024-06-10,FedEx,TRK23491684,shipped
3580,3580,2023-11-02,2023-11-16,USPS,TRK02021681,delivered
3581,3581,2024-12-13,2024-12-24,UPS,TRK62633236,pending
3582,3582,2024-09-24,2024-10-08,Aramex,TRK66696184,delivered
3583,3583,2024-02-04,2024-02-14,DHL,TRK49291144,shipped
3584,3584,2025-09-01,2025-09-11,DHL,TRK66153271,delivered
3585,3585,,,DHL,TRK91314497,shipped
3586,3586,2024-06-29,2024-07-10,USPS,TRK97944428,delivered
3587,3587,,,DHL,TRK50420025,delivered
3588,3588,2025-01-21,2025-01-30,DHL,TRK91437583,shipped
3589,3589,2024-08-04,2024-08-10,FedEx,TRK35462403,delivered
3590,3590,2025-01-23,2025-01-30,Aramex,TRK48519577,delivered
3591,3591,2025-04-20,2025-04-25,DHL,TRK51159429,delivered
3592,3592,2024-11-12,2024-11-20,Aramex,TRK45201795,delivered
3593,3593,2025-05-23,,USPS,TRK60441626,delivered
3594,3594,2024-06-27,2024-07-05,USPS,TRK64520415,delivered
3595,3595,2024-10-18,2024-10-21,Aramex,TRK23595676,delivered
3596,3596,2023-10-09,2023-10-20,UPS,TRK10246788,delivered
3597,3597,2025-01-20,2025-02-01,DHL,TRK37289295,pending
3598,3598,2025-03-24,2025-04-06,DHL,TRK88936363,delivered
3599,3599,2025-01-21,2025-01-24,FedEx,TRK62869780,shipped
3600,3600,2025-03-26,2025-04-05,UPS,TRK29295539,delivered
3601,3601,2024-12-16,2024-12-24,UPS,TRK23680468,delivered
3602,3602,2024-03-10,2024-03-19,USPS,TRK40534693,cancelled
3603,3603,,,FedEx,TRK33098181,pending
3604,3604,2024-12-12,2024-12-15,UPS,TRK26923814,delivered
3605,3605,2023-12-31,,UPS,TRK43981536,delivered
3606,3606,,,UPS,TRK06020061,delivered
3607,3607,2024-08-09,2024-08-18,Aramex,TRK79266315,delivered
3608,3608,2025-04-30,2025-05-02,UPS,TRK29605110,pending
3609,3609,2024-02-08,2024-02-22,UPS,TRK43073665,delivered
3610,3610,2024-05-19,2024-05-26,DHL,TRK77751310,shipped
3611,3611,2025-03-01,2025-03-02,FedEx,TRK00007933,delivered
3612,3612,2024-01-06,2024-01-19,USPS,TRK10779802,cancelled
3613,3613,2023-11-08,2023-11-12,FedEx,TRK03843644,shipped
3614,3614,2024-05-06,2024-05-14,FedEx,TRK11197770,delivered
3615,3615,2024-05-11,,Aramex,TRK00897352,delivered
3616,3616,2025-06-16,2025-06-21,Aramex,TRK29483402,shipped
3617,3617,2024-08-25,2024-09-01,UPS,TRK55005137,delivered
3618,3618,2024-11-22,2024-11-27,UPS,TRK66043661,delivered
3619,3619,2023-12-18,2023-12-27,FedEx,TRK97928911,delivered
3620,3620,2023-09-17,2023-10-01,FedEx,TRK91779010,shipped
3621,3621,2025-05-10,2025-05-18,FedEx,TRK27627829,delivered
3622,3622,2024-12-23,,Aramex,TRK02312830,delivered
3623,3623,2024-08-05,2024-08-10,UPS,TRK25219930,delivered
3624,3624,,,DHL,TRK19186457,delivered
3625,3625,2023-12-15,2023-12-21,DHL,TRK02627332,delivered
3626,3626,2024-08-25,2024-09-03,Aramex,TRK51447390,delivered
3627,3627,,,DHL,TRK95998125,delivered
3628,3628,2025-03-22,2025-04-05,UPS,TRK70916571,delivered
3629,3629,2024-12-06,2024-12-16,DHL,TRK54966575,shipped
3630,3630,,,FedEx,TRK28506114,delivered
3631,3631,2024-12-02,,FedEx,TRK83270535,shipped
3632,3632,2024-11-18,,FedEx,TRK22682222,shipped
3633,3633,2024-04-23,2024-05-01,USPS,TRK45847257,delivered
3634,3634,2023-12-19,,DHL,TRK20822344,delivered
