shipping_sk,shipping_id,carrier,tracking_number,shipping_status,entry_date_key
9233,9233,UPS,TRK34381608,delivered,20250928
9234,9234,UPS,TRK27813384,delivered,20250928
9235,9235,Aramex,TRK25772279,delivered,20250928
9236,9236,USPS,TRK23524852,delivered,20250928
9237,9237,Aramex,TRK63314935,shipped,20250928
9238,9238,DHL,TRK17507526,delivered,20250928
9239,9239,DHL,TRK34609285,shipped,20250928
9240,9240,DHL,TRK47373815,delivered,20250928
9241,9241,Aramex,TRK11840330,cancelled,20250928
9242,9242,Aramex,TRK70935379,delivered,20250928
9243,9243,Aramex,TRK00456191,delivered,20250928
9244,9244,DHL,TRK25593844,delivered,20250928
9245,9245,USPS,TRK91007846,shipped,20250928
9246,9246,FedEx,TRK54250647,shipped,20250928
9247,9247,DHL,TRK13474143,delivered,20250928
9248,9248,USPS,TRK75428440,delivered,20250928
9249,9249,Aramex,TRK28607164,delivered,20250928
9250,9250,FedEx,TRK99668009,delivered,20250928
9251,9251,DHL,TRK21525295,delivered,20250928
9252,9252,DHL,TRK43136169,shipped,20250928
9253,9253,FedEx,TRK78313770,delivered,20250928
9254,9254,USPS,TRK38484784,delivered,20250928
9255,9255,FedEx,TRK43466308,shipped,20250928
9256,9256,UPS,TRK14744751,shipped,20250928
9257,9257,UPS,TRK57988463,delivered,20250928
9258,9258,DHL,TRK91790626,shipped,20250928
9259,9259,USPS,TRK03128332,shipped,20250928
9260,9260,DHL,TRK00292567,delivered,20250928
9261,9261,USPS,TRK51540956,delivered,20250928
9262,9262,FedEx,TRK39415826,delivered,20250928
9263,9263,UPS,TRK22903635,cancelled,20250928
9264,9264,UPS,TRK96695361,cancelled,20250928
9265,9265,UPS,TRK88784228,delivered,20250928
9266,9266,DHL,TRK02796200,delivered,20250928
9267,9267,Aramex,TRK93766946,shipped,20250928
9268,9268,DHL,TRK62112150,delivered,20250928
9269,9269,USPS,TRK51640681,delivered,20250928
9270,9270,USPS,TRK15489272,shipped,20250928
9271,9271,UPS,TRK19237804,delivered,20250928
9272,9272,USPS,TRK74636581,delivered,20250928
9273,9273,DHL,TRK56171264,pending,20250928
9274,9274,USPS,TRK69388573,delivered,20250928
9275,9275,Aramex,TRK74509757,delivered,20250928
9276,9276,FedEx,TRK25391348,delivered,20250928
9277,9277,USPS,TRK96027713,delivered,20250928
9278,9278,Aramex,TRK41891636,delivered,20250928
9279,9279,USPS,TRK13340947,delivered,20250928
9280,9280,FedEx,TRK77127413,delivered,20250928
9281,9281,UPS,TRK29717127,shipped,20250928
9282,9282,FedEx,TRK08045874,delivered,20250928
9283,9283,Aramex,TRK69458630,delivered,20250928
9284,9284,UPS,TRK29412405,delivered,20250928
9285,9285,FedEx,TRK67708663,shipped,20250928
9286,9286,UPS,TRK87013564,delivered,20250928
9287,9287,UPS,TRK78250545,delivered,20250928
9288,9288,DHL,TRK30482596,delivered,20250928
9289,9289,USPS,TRK66432378,delivered,20250928
9290,9290,USPS,TRK62861287,shipped,20250928
9291,9291,UPS,TRK55094899,delivered,20250928
9292,9292,DHL,TRK18565746,delivered,20250928
9293,9293,FedEx,TRK55613916,delivered,20250928
9294,9294,Aramex,TRK64715107,delivered,20250928
9295,9295,UPS,TRK34857676,delivered,20250928
9296,9296,FedEx,TRK35220120,cancelled,20250928
9297,9297,USPS,TRK51936353,shipped,20250928
9298,9298,USPS,TRK88893192,delivered,20250928
9299,9299,FedEx,TRK07930135,shipped,20250928
9300,9300,DHL,TRK10571311,delivered,20250928
9301,9301,USPS,TRK50239771,delivered,20250928
9302,9302,DHL,TRK50342656,delivered,20250928
9303,9303,FedEx,TRK34286373,delivered,20250928
9304,9304,USPS,TRK52550754,delivered,20250928
9305,9305,UPS,TRK64768875,delivered,20250928
9306,9306,FedEx,TRK19528191,shipped,20250928
9307,9307,UPS,TRK06909543,shipped,20250928
9308,9308,USPS,TRK16335504,delivered,20250928
9309,9309,FedEx,TRK13266143,delivered,20250928
9310,9310,FedEx,TRK12473726,cancelled,20250928
9311,9311,FedEx,TRK37678686,shipped,20250928
9312,9312,USPS,TRK65331324,shipped,20250928
9313,9313,Aramex,TRK15307487,pending,20250928
9314,9314,USPS,TRK47276847,delivered,20250928
9315,9315,Aramex,TRK23221358,cancelled,20250928
9316,9316,USPS,TRK11152957,delivered,20250928
9317,9317,USPS,TRK02987202,delivered,20250928
9318,9318,FedEx,TRK75124196,delivered,20250928
9319,9319,DHL,TRK70467524,delivered,20250928
9320,9320,Aramex,TRK11893491,shipped,20250928
9321,9321,USPS,TRK10164953,delivered,20250928
9322,9322,Aramex,TRK94925103,delivered,20250928
9323,9323,FedEx,TRK26635035,delivered,20250928
9324,9324,DHL,TRK26081574,shipped,20250928
9325,9325,DHL,TRK53107864,delivered,20250928
9326,9326,UPS,TRK37512610,delivered,20250928
9327,9327,DHL,TRK98522274,delivered,20250928
9328,9328,USPS,TRK25937050,shipped,20250928
9329,9329,USPS,TRK20449272,delivered,20250928
9330,9330,DHL,TRK45941687,delivered,20250928
9331,9331,USPS,TRK49027672,pending,20250928
9332,9332,UPS,TRK36296235,delivered,20250928
9333,9333,Aramex,TRK04422062,delivered,20250928
9334,9334,USPS,TRK09820309,delivered,20250928
9335,9335,USPS,TRK33376914,delivered,20250928
9336,9336,USPS,TRK74746344,pending,20250928
9337,9337,FedEx,TRK16944556,delivered,20250928
9338,9338,USPS,TRK02904478,delivered,20250928
9339,9339,UPS,TRK35403605,delivered,20250928
9340,9340,Aramex,TRK69468342,shipped,20250928
9341,9341,USPS,TRK69800284,delivered,20250928
9342,9342,FedEx,TRK20365137,delivered,20250928
9343,9343,USPS,TRK94899451,delivered,20250928
9344,9344,USPS,TRK66830329,delivered,20250928
9345,9345,USPS,TRK35023570,delivered,20250928
9346,9346,FedEx,TRK70421352,delivered,20250928
9347,9347,Aramex,TRK77453677,delivered,20250928
9348,9348,DHL,TRK82805844,delivered,20250928
9349,9349,Aramex,TRK06313231,delivered,20250928
9350,9350,UPS,TRK05879082,delivered,20250928
9351,9351,UPS,TRK08293451,delivered,20250928
9352,9352,FedEx,TRK04857269,delivered,20250928
9353,9353,FedEx,TRK58379827,delivered,20250928
9354,9354,UPS,TRK56565555,shipped,20250928
9355,9355,Aramex,TRK50725047,delivered,20250928
9356,9356,DHL,TRK65962584,delivered,20250928
9357,9357,UPS,TRK10765998,shipped,20250928
9358,9358,Aramex,TRK96404140,shipped,20250928
9359,9359,UPS,TRK98159919,delivered,20250928
9360,9360,DHL,TRK13607436,delivered,20250928
9361,9361,FedEx,TRK42121613,delivered,20250928
9362,9362,FedEx,TRK91483114,shipped,20250928
9363,9363,Aramex,TRK01474161,pending,20250928
9364,9364,DHL,TRK11617399,shipped,20250928
9365,9365,UPS,TRK26123849,shipped,20250928
9366,9366,FedEx,TRK65006869,delivered,20250928
9367,9367,DHL,TRK76140184,delivered,20250928
9368,9368,FedEx,TRK25678654,cancelled,20250928
9369,9369,DHL,TRK30416325,shipped,20250928
9370,9370,UPS,TRK00626164,delivered,20250928
9371,9371,Aramex,TRK34298585,delivered,20250928
9372,9372,USPS,TRK83499842,delivered,20250928
9373,9373,FedEx,TRK38980396,delivered,20250928
9374,9374,USPS,TRK36100812,cancelled,20250928
9375,9375,FedEx,TRK35184611,shipped,20250928
9376,9376,Aramex,TRK83284482,delivered,20250928
9377,9377,Aramex,TRK99411023,delivered,20250928
9378,9378,Aramex,TRK20056811,delivered,20250928
9379,9379,USPS,TRK80641304,delivered,20250928
9380,9380,UPS,TRK93956351,delivered,20250928
9381,9381,Aramex,TRK48263820,delivered,20250928
9382,9382,USPS,TRK87259197,delivered,20250928
9383,9383,Aramex,TRK18663731,cancelled,20250928
9384,9384,FedEx,TRK57545422,delivered,20250928
9385,9385,UPS,TRK38387043,delivered,20250928
9386,9386,USPS,TRK87702274,cancelled,20250928
9387,9387,Aramex,TRK19908282,shipped,20250928
9388,9388,USPS,TRK88509723,delivered,20250928
9389,9389,UPS,TRK37132638,shipped,20250928
9390,9390,USPS,TRK97012562,cancelled,20250928
9391,9391,FedEx,TRK23531416,delivered,20250928
9392,9392,UPS,TRK66526723,delivered,20250928
9393,9393,Aramex,TRK18901577,delivered,20250928
9394,9394,Aramex,TRK34920549,shipped,20250928
9395,9395,USPS,TRK06299830,delivered,20250928
9396,9396,UPS,TRK56221092,shipped,20250928
9397,9397,USPS,TRK49859713,delivered,20250928
9398,9398,USPS,TRK06679113,cancelled,20250928
9399,9399,USPS,TRK50711968,delivered,20250928
9400,9400,USPS,TRK48458407,shipped,20250928
9401,9401,FedEx,TRK45489228,delivered,20250928
9402,9402,UPS,TRK67478789,shipped,20250928
9403,9403,DHL,TRK34229607,delivered,20250928
9404,9404,UPS,TRK15198694,shipped,20250928
9405,9405,USPS,TRK27003642,shipped,20250928
9406,9406,USPS,TRK88283732,delivered,20250928
9407,9407,FedEx,TRK07013081,delivered,20250928
9408,9408,Aramex,TRK23458132,cancelled,20250928
9409,9409,USPS,TRK05004955,delivered,20250928
9410,9410,FedEx,TRK82210551,cancelled,20250928
9411,9411,FedEx,TRK78233704,delivered,20250928
9412,9412,USPS,TRK79571834,delivered,20250928
9413,9413,DHL,TRK25706354,shipped,20250928
9414,9414,DHL,TRK28823040,delivered,20250928
9415,9415,Aramex,TRK16227751,delivered,20250928
9416,9416,DHL,TRK53261958,shipped,20250928
9417,9417,Aramex,TRK31188998,delivered,20250928
9418,9418,UPS,TRK66406181,delivered,20250928
9419,9419,FedEx,TRK17555834,delivered,20250928
9420,9420,USPS,TRK80214827,delivered,20250928
9421,9421,Aramex,TRK24239884,delivered,20250928
9422,9422,UPS,TRK89411589,delivered,20250928
9423,9423,FedEx,TRK08499243,delivered,20250928
9424,9424,Aramex,TRK45685171,delivered,20250928
9425,9425,UPS,TRK49045323,cancelled,20250928
9426,9426,FedEx,TRK40137711,pending,20250928
9427,9427,UPS,TRK48735005,delivered,20250928
9428,9428,USPS,TRK44037220,delivered,20250928
9429,9429,UPS,TRK15373616,shipped,20250928
9430,9430,UPS,TRK39996746,delivered,20250928
9431,9431,Aramex,TRK72711962,shipped,20250928
9432,9432,DHL,TRK00517365,delivered,20250928
9433,9433,Aramex,TRK42917126,delivered,20250928
9434,9434,Aramex,TRK62490820,cancelled,20250928
9435,9435,UPS,TRK64110849,delivered,20250928
9436,9436,USPS,TRK18062824,delivered,20250928
9437,9437,FedEx,TRK36595407,shipped,20250928
9438,9438,FedEx,TRK57645123,delivered,20250928
9439,9439,UPS,TRK22889387,shipped,20250928
9440,9440,FedEx,TRK48660763,delivered,20250928
9441,9441,UPS,TRK34210533,shipped,20250928
9442,9442,FedEx,TRK17417832,shipped,20250928
9443,9443,DHL,TRK09996534,delivered,20250928
9444,9444,USPS,TRK96448868,shipped,20250928
9445,9445,Aramex,TRK35053781,delivered,20250928
9446,9446,FedEx,TRK16584188,shipped,20250928
9447,9447,DHL,TRK69004246,delivered,20250928
9448,9448,UPS,TRK85003363,delivered,20250928
9449,9449,USPS,TRK13103670,delivered,20250928
9450,9450,DHL,TRK50397704,delivered,20250928
9451,9451,UPS,TRK62861061,delivered,20250928
9452,9452,FedEx,TRK00322471,delivered,20250928
9453,9453,Aramex,TRK40232413,pending,20250928
9454,9454,Aramex,TRK07084979,cancelled,20250928
9455,9455,DHL,TRK74919750,delivered,20250928
9456,9456,Aramex,TRK16724792,delivered,20250928
9457,9457,Aramex,TRK09664244,shipped,20250928
9458,9458,Aramex,TRK27915710,delivered,20250928
9459,9459,Aramex,TRK43913446,cancelled,20250928
9460,9460,FedEx,TRK85843305,delivered,20250928
9461,9461,DHL,TRK66855932,delivered,20250928
9462,9462,FedEx,TRK61395685,delivered,20250928
9463,9463,Aramex,TRK11877144,delivered,20250928
9464,9464,USPS,TRK10880599,delivered,20250928
9465,9465,FedEx,TRK78825646,cancelled,20250928
9466,9466,UPS,TRK19781412,delivered,20250928
9467,9467,FedEx,TRK06821478,delivered,20250928
9468,9468,FedEx,TRK59457682,delivered,20250928
9469,9469,UPS,TRK65565347,delivered,20250928
9470,9470,FedEx,TRK19607352,shipped,20250928
9471,9471,USPS,TRK96227166,delivered,20250928
9472,9472,DHL,TRK42939303,delivered,20250928
9473,9473,DHL,TRK52960222,pending,20250928
9474,9474,Aramex,TRK24306317,delivered,20250928
9475,9475,Aramex,TRK59344327,delivered,20250928
9476,9476,Aramex,TRK88299908,delivered,20250928
9477,9477,FedEx,TRK08731939,pending,20250928
9478,9478,UPS,TRK94871141,delivered,20250928
9479,9479,Aramex,TRK88787426,delivered,20250928
9480,9480,UPS,TRK92413536,shipped,20250928
9481,9481,USPS,TRK76011369,delivered,20250928
9482,9482,USPS,TRK15044090,delivered,20250928
9483,9483,UPS,TRK79327129,delivered,20250928
9484,9484,USPS,TRK06767036,delivered,20250928
9485,9485,USPS,TRK20035672,delivered,20250928
9486,9486,DHL,TRK90126176,delivered,20250928
9487,9487,Aramex,TRK53797289,shipped,20250928
9488,9488,FedEx,TRK14667020,delivered,20250928
9489,9489,UPS,TRK12814793,delivered,20250928
9490,9490,USPS,TRK86747339,delivered,20250928
9491,9491,USPS,TRK98078600,delivered,20250928
9492,9492,FedEx,TRK70983846,pending,20250928
9493,9493,USPS,TRK18170975,delivered,20250928
9494,9494,DHL,TRK89349578,delivered,20250928
9495,9495,Aramex,TRK07321104,shipped,20250928
9496,9496,Aramex,TRK70173612,delivered,20250928
9497,9497,UPS,TRK13376286,delivered,20250928
9498,9498,USPS,TRK88737471,delivered,20250928
9499,9499,Aramex,TRK62623207,delivered,20250928
9500,9500,FedEx,TRK05054104,delivered,20250928
9501,9501,UPS,TRK58021049,delivered,20250928
9502,9502,FedEx,TRK57793810,shipped,20250928
9503,9503,UPS,TRK98032585,shipped,20250928
9504,9504,UPS,TRK77460526,shipped,20250928
9505,9505,Aramex,TRK35479951,delivered,20250928
9506,9506,FedEx,TRK71143299,shipped,20250928
9507,9507,UPS,TRK21944945,pending,20250928
9508,9508,Aramex,TRK66168852,delivered,20250928
9509,9509,FedEx,TRK83034192,delivered,20250928
9510,9510,DHL,TRK93131997,shipped,20250928
9511,9511,DHL,TRK27512579,delivered,20250928
9512,9512,FedEx,TRK88248261,shipped,20250928
9513,9513,USPS,TRK76755671,delivered,20250928
9514,9514,FedEx,TRK37088740,shipped,20250928
9515,9515,UPS,TRK78538168,delivered,20250928
9516,9516,FedEx,TRK63319427,delivered,20250928
9517,9517,Aramex,TRK67983462,delivered,20250928
9518,9518,UPS,TRK04745383,delivered,20250928
9519,9519,DHL,TRK21921068,delivered,20250928
9520,9520,UPS,TRK96325199,delivered,20250928
9521,9521,UPS,TRK33797816,delivered,20250928
9522,9522,UPS,TRK80260807,delivered,20250928
9523,9523,DHL,TRK04875931,delivered,20250928
9524,9524,FedEx,TRK80126490,delivered,20250928
9525,9525,DHL,TRK73686668,delivered,20250928
9526,9526,UPS,TRK68472204,delivered,20250928
9527,9527,FedEx,TRK37764170,delivered,20250928
9528,9528,USPS,TRK30975646,delivered,20250928
9529,9529,DHL,TRK33375418,delivered,20250928
9530,9530,DHL,TRK32298796,delivered,20250928
9531,9531,DHL,TRK69765295,delivered,20250928
9532,9532,DHL,TRK58746379,cancelled,20250928
9533,9533,USPS,TRK79469766,delivered,20250928
9534,9534,USPS,TRK91541865,shipped,20250928
9535,9535,DHL,TRK43348077,shipped,20250928
9536,9536,Aramex,TRK68026479,delivered,20250928
9537,9537,USPS,TRK64225030,delivered,20250928
9538,9538,FedEx,TRK57920684,shipped,20250928
9539,9539,UPS,TRK26356759,pending,20250928
9540,9540,DHL,TRK38422498,delivered,20250928
9541,9541,USPS,TRK71400300,shipped,20250928
9542,9542,DHL,TRK58849972,delivered,20250928
9543,9543,UPS,TRK76687817,delivered,20250928
9544,9544,DHL,TRK94576859,delivered,20250928
9545,9545,USPS,TRK80848139,delivered,20250928
9546,9546,DHL,TRK23913675,delivered,20250928
9547,9547,UPS,TRK62346813,delivered,20250928
9548,9548,FedEx,TRK60569572,delivered,20250928
9549,9549,Aramex,TRK65890116,pending,20250928
9550,9550,UPS,TRK50615561,cancelled,20250928
9551,9551,Aramex,TRK44556637,delivered,20250928
9552,9552,DHL,TRK79584382,pending,20250928
9553,9553,FedEx,TRK33421200,delivered,20250928
9554,9554,UPS,TRK65551670,cancelled,20250928
9555,9555,USPS,TRK48757488,delivered,20250928
9556,9556,UPS,TRK06976096,delivered,20250928
9557,9557,USPS,TRK16216602,delivered,20250928
9558,9558,FedEx,TRK82010978,delivered,20250928
9559,9559,UPS,TRK05792319,delivered,20250928
9560,9560,USPS,TRK30413449,delivered,20250928
9561,9561,Aramex,TRK41408446,shipped,20250928
9562,9562,Aramex,TRK59080689,delivered,20250928
9563,9563,Aramex,TRK08270763,delivered,20250928
9564,9564,DHL,TRK53971309,delivered,20250928
9565,9565,USPS,TRK78664104,delivered,20250928
9566,9566,Aramex,TRK65756204,delivered,20250928
9567,9567,DHL,TRK20078809,delivered,20250928
9568,9568,USPS,TRK36195670,delivered,20250928
9569,9569,DHL,TRK68350740,delivered,20250928
9570,9570,DHL,TRK03422860,delivered,20250928
9571,9571,UPS,TRK11524605,shipped,20250928
9572,9572,DHL,TRK21667574,delivered,20250928
9573,9573,UPS,TRK81855942,delivered,20250928
9574,9574,FedEx,TRK41250618,delivered,20250928
9575,9575,USPS,TRK50777662,delivered,20250928
9576,9576,Aramex,TRK63382878,delivered,20250928
9577,9577,FedEx,TRK80044215,shipped,20250928
9578,9578,Aramex,TRK00361520,delivered,20250928
9579,9579,DHL,TRK58830285,delivered,20250928
9580,9580,Aramex,TRK12021027,delivered,20250928
9581,9581,FedEx,TRK04186535,delivered,20250928
9582,9582,UPS,TRK17090230,shipped,20250928
9583,9583,Aramex,TRK67137544,delivered,20250928
9584,9584,FedEx,TRK90061575,delivered,20250928
9585,9585,Aramex,TRK49857308,shipped,20250928
9586,9586,DHL,TRK08123364,pending,20250928
9587,9587,FedEx,TRK69743643,pending,20250928
9588,9588,FedEx,TRK22253137,delivered,20250928
9589,9589,UPS,TRK52840236,delivered,20250928
9590,9590,DHL,TRK08090867,delivered,20250928
9591,9591,FedEx,TRK30822504,delivered,20250928
9592,9592,Aramex,TRK95597627,delivered,20250928
9593,9593,UPS,TRK39228852,delivered,20250928
9594,9594,Aramex,TRK89210931,delivered,20250928
9595,9595,UPS,TRK27320848,delivered,20250928
9596,9596,USPS,TRK93148553,delivered,20250928
9597,9597,Aramex,TRK70285161,delivered,20250928
9598,9598,DHL,TRK75711863,delivered,20250928
9599,9599,USPS,TRK33008012,shipped,20250928
9600,9600,USPS,TRK89321631,delivered,20250928
9601,9601,DHL,TRK28176180,delivered,20250928
9602,9602,USPS,TRK78580268,delivered,20250928
9603,9603,UPS,TRK68586050,cancelled,20250928
9604,9604,UPS,TRK85002320,delivered,20250928
9605,9605,FedEx,TRK97555255,delivered,20250928
9606,9606,FedEx,TRK69688214,delivered,20250928
9607,9607,FedEx,TRK61390726,delivered,20250928
9608,9608,FedEx,TRK21645641,delivered,20250928
9609,9609,USPS,TRK72272795,delivered,20250928
9610,9610,DHL,TRK87566994,delivered,20250928
9611,9611,FedEx,TRK95886411,delivered,20250928
9612,9612,UPS,TRK67190324,shipped,20250928
9613,9613,Aramex,TRK39130979,cancelled,20250928
9614,9614,Aramex,TRK77543657,delivered,20250928
9615,9615,DHL,TRK68737751,delivered,20250928
9616,9616,DHL,TRK23677062,delivered,20250928
9617,9617,Aramex,TRK84887919,delivered,20250928
9618,9618,DHL,TRK66501009,shipped,20250928
9619,9619,DHL,TRK87645014,delivered,20250928
9620,9620,USPS,TRK95091663,delivered,20250928
9621,9621,Aramex,TRK28693324,delivered,20250928
9622,9622,USPS,TRK46402478,delivered,20250928
9623,9623,FedEx,TRK39662462,delivered,20250928
9624,9624,FedEx,TRK19958694,delivered,20250928
9625,9625,DHL,TRK27080940,delivered,20250928
9626,9626,DHL,TRK80259781,delivered,20250928
9627,9627,FedEx,TRK88526056,delivered,20250928
9628,9628,UPS,TRK40397370,delivered,20250928
9629,9629,UPS,TRK29177794,delivered,20250928
9630,9630,DHL,TRK60367493,delivered,20250928
9631,9631,USPS,TRK49430261,delivered,20250928
9632,9632,UPS,TRK35246587,shipped,20250928
9633,9633,DHL,TRK38319778,delivered,20250928
9634,9634,UPS,TRK80608071,shipped,20250928
9635,9635,USPS,TRK94810081,shipped,20250928
9636,9636,Aramex,TRK00616437,shipped,20250928
9637,9637,USPS,TRK63544290,delivered,20250928
9638,9638,UPS,TRK01683802,delivered,20250928
9639,9639,UPS,TRK57743885,shipped,20250928
9640,9640,UPS,TRK41528502,shipped,20250928
9641,9641,Aramex,TRK04937143,delivered,20250928
9642,9642,Aramex,TRK61603144,delivered,20250928
9643,9643,UPS,TRK32268607,shipped,20250928
9644,9644,UPS,TRK44454348,delivered,20250928
9645,9645,FedEx,TRK98722679,delivered,20250928
9646,9646,USPS,TRK96021341,delivered,20250928
9647,9647,DHL,TRK41142574,delivered,20250928
