payment_sk,payment_id,payment_method,payment_status,entry_date_key
6994,6994,Credit Card,paid,20250928
6995,6995,Credit Card,refunded,20250928
6996,6996,Credit Card,paid,20250928
6997,6997,Credit Card,paid,20250928
6998,6998,PayPal,paid,20250928
6999,6999,Credit Card,paid,20250928
7000,7000,PayPal,pending,20250928
7001,7001,Credit Card,refunded,20250928
7002,7002,Cash on Delivery,refunded,20250928
7003,7003,Credit Card,paid,20250928
7004,7004,Credit Card,paid,20250928
7005,7005,Cash on Delivery,paid,20250928
7006,7006,Credit Card,pending,20250928
7007,7007,Credit Card,paid,20250928
7008,7008,PayPal,paid,20250928
7009,7009,Credit Card,paid,20250928
7010,7010,Cash on Delivery,paid,20250928
7011,7011,Credit Card,paid,20250928
7012,7012,PayPal,paid,20250928
7013,7013,Credit Card,pending,20250928
7014,7014,PayPal,paid,20250928
7015,7015,Cash on Delivery,paid,20250928
7016,7016,Credit Card,paid,20250928
7017,7017,Credit Card,paid,20250928
7018,7018,Credit Card,failed,20250928
7019,7019,Cash on Delivery,paid,20250928
7020,7020,Cash on Delivery,paid,20250928
7021,7021,Credit Card,refunded,20250928
7022,7022,Credit Card,pending,20250928
7023,7023,PayPal,paid,20250928
7024,7024,Credit Card,pending,20250928
7025,7025,Cash on Delivery,paid,20250928
7026,7026,Credit Card,refunded,20250928
7027,7027,PayPal,paid,20250928
7028,7028,PayPal,paid,20250928
7029,7029,Credit Card,paid,20250928
7030,7030,Credit Card,paid,20250928
7031,7031,Credit Card,paid,20250928
7032,7032,Credit Card,paid,20250928
7033,7033,Credit Card,refunded,20250928
7034,7034,Cash on Delivery,paid,20250928
7035,7035,Cash on Delivery,failed,20250928
7036,7036,Cash on Delivery,pending,20250928
7037,7037,Credit Card,paid,20250928
7038,7038,Cash on Delivery,paid,20250928
7039,7039,PayPal,failed,20250928
7040,7040,PayPal,refunded,20250928
7041,7041,Cash on Delivery,paid,20250928
7042,7042,Cash on Delivery,paid,20250928
7043,7043,PayPal,paid,20250928
7044,7044,Cash on Delivery,paid,20250928
7045,7045,PayPal,paid,20250928
7046,7046,PayPal,paid,20250928
7047,7047,PayPal,paid,20250928
7048,7048,PayPal,paid,20250928
7049,7049,Cash on Delivery,paid,20250928
7050,7050,Credit Card,paid,20250928
7051,7051,Credit Card,paid,20250928
7052,7052,Cash on Delivery,paid,20250928
7053,7053,PayPal,paid,20250928
7054,7054,Cash on Delivery,paid,20250928
7055,7055,Credit Card,paid,20250928
7056,7056,PayPal,paid,20250928
7057,7057,PayPal,paid,20250928
7058,7058,Cash on Delivery,paid,20250928
7059,7059,Cash on Delivery,paid,20250928
7060,7060,Credit Card,pending,20250928
7061,7061,PayPal,paid,20250928
7062,7062,Cash on Delivery,paid,20250928
7063,7063,PayPal,paid,20250928
7064,7064,PayPal,paid,20250928
7065,7065,PayPal,paid,20250928
7066,7066,Cash on Delivery,paid,20250928
7067,7067,Credit Card,paid,20250928
7068,7068,PayPal,paid,20250928
7069,7069,Credit Card,paid,20250928
7070,7070,Cash on Delivery,paid,20250928
7071,7071,Credit Card,paid,20250928
7072,7072,PayPal,paid,20250928
7073,7073,PayPal,paid,20250928
7074,7074,Cash on Delivery,paid,20250928
7075,7075,PayPal,paid,20250928
7076,7076,PayPal,paid,20250928
7077,7077,PayPal,paid,20250928
7078,7078,Credit Card,paid,20250928
7079,7079,PayPal,paid,20250928
7080,7080,PayPal,paid,20250928
7081,7081,Cash on Delivery,paid,20250928
7082,7082,Cash on Delivery,paid,20250928
7083,7083,PayPal,paid,20250928
7084,7084,Cash on Delivery,refunded,20250928
7085,7085,Credit Card,pending,20250928
7086,7086,PayPal,paid,20250928
7087,7087,Credit Card,paid,20250928
7088,7088,Credit Card,paid,20250928
7089,7089,Credit Card,paid,20250928
7090,7090,Credit Card,refunded,20250928
7091,7091,Cash on Delivery,paid,20250928
7092,7092,Cash on Delivery,paid,20250928
7093,7093,PayPal,paid,20250928
7094,7094,Credit Card,paid,20250928
7095,7095,Cash on Delivery,paid,20250928
7096,7096,Credit Card,paid,20250928
7097,7097,PayPal,paid,20250928
7098,7098,PayPal,paid,20250928
7099,7099,Cash on Delivery,paid,20250928
7100,7100,Cash on Delivery,paid,20250928
7101,7101,Credit Card,paid,20250928
7102,7102,Credit Card,paid,20250928
7103,7103,Credit Card,paid,20250928
7104,7104,Cash on Delivery,paid,20250928
7105,7105,PayPal,paid,20250928
7106,7106,PayPal,paid,20250928
7107,7107,Credit Card,paid,20250928
7108,7108,PayPal,pending,20250928
7109,7109,PayPal,paid,20250928
7110,7110,Cash on Delivery,paid,20250928
7111,7111,Credit Card,paid,20250928
7112,7112,Credit Card,paid,20250928
7113,7113,Credit Card,paid,20250928
7114,7114,Cash on Delivery,paid,20250928
7115,7115,PayPal,paid,20250928
7116,7116,Credit Card,paid,20250928
7117,7117,PayPal,paid,20250928
7118,7118,Credit Card,paid,20250928
7119,7119,Cash on Delivery,paid,20250928
7120,7120,Credit Card,paid,20250928
7121,7121,Credit Card,paid,20250928
7122,7122,PayPal,paid,20250928
7123,7123,Credit Card,paid,20250928
7124,7124,Credit Card,paid,20250928
7125,7125,Credit Card,paid,20250928
7126,7126,Cash on Delivery,paid,20250928
7127,7127,Cash on Delivery,paid,20250928
7128,7128,Cash on Delivery,paid,20250928
7129,7129,PayPal,paid,20250928
7130,7130,PayPal,paid,20250928
7131,7131,PayPal,paid,20250928
7132,7132,PayPal,paid,20250928
7133,7133,Cash on Delivery,paid,20250928
7134,7134,Credit Card,refunded,20250928
7135,7135,Credit Card,paid,20250928
7136,7136,PayPal,paid,20250928
7137,7137,PayPal,paid,20250928
7138,7138,Credit Card,paid,20250928
7139,7139,Credit Card,paid,20250928
7140,7140,Credit Card,paid,20250928
7141,7141,Cash on Delivery,paid,20250928
7142,7142,PayPal,paid,20250928
7143,7143,Credit Card,paid,20250928
7144,7144,Credit Card,paid,20250928
7145,7145,Credit Card,paid,20250928
7146,7146,Credit Card,paid,20250928
7147,7147,Credit Card,paid,20250928
7148,7148,PayPal,paid,20250928
7149,7149,Cash on Delivery,paid,20250928
7150,7150,Cash on Delivery,pending,20250928
7151,7151,Credit Card,paid,20250928
7152,7152,PayPal,pending,20250928
7153,7153,Cash on Delivery,paid,20250928
7154,7154,Credit Card,paid,20250928
7155,7155,PayPal,paid,20250928
7156,7156,PayPal,paid,20250928
7157,7157,Credit Card,refunded,20250928
7158,7158,PayPal,failed,20250928
7159,7159,Credit Card,paid,20250928
7160,7160,Cash on Delivery,paid,20250928
7161,7161,PayPal,paid,20250928
7162,7162,Cash on Delivery,refunded,20250928
7163,7163,Credit Card,paid,20250928
7164,7164,PayPal,paid,20250928
7165,7165,Credit Card,paid,20250928
7166,7166,Cash on Delivery,paid,20250928
7167,7167,Cash on Delivery,paid,20250928
7168,7168,PayPal,paid,20250928
7169,7169,PayPal,paid,20250928
7170,7170,PayPal,failed,20250928
7171,7171,Cash on Delivery,paid,20250928
7172,7172,PayPal,failed,20250928
7173,7173,Credit Card,failed,20250928
7174,7174,Credit Card,refunded,20250928
7175,7175,Credit Card,paid,20250928
7176,7176,Cash on Delivery,paid,20250928
7177,7177,Credit Card,paid,20250928
7178,7178,Credit Card,paid,20250928
7179,7179,Cash on Delivery,paid,20250928
7180,7180,Cash on Delivery,failed,20250928
7181,7181,PayPal,paid,20250928
7182,7182,Credit Card,refunded,20250928
7183,7183,Credit Card,paid,20250928
7184,7184,Cash on Delivery,paid,20250928
7185,7185,Cash on Delivery,paid,20250928
7186,7186,PayPal,paid,20250928
7187,7187,PayPal,paid,20250928
7188,7188,Cash on Delivery,paid,20250928
7189,7189,Cash on Delivery,paid,20250928
7190,7190,Credit Card,paid,20250928
7191,7191,Cash on Delivery,paid,20250928
7192,7192,PayPal,paid,20250928
7193,7193,PayPal,failed,20250928
7194,7194,Cash on Delivery,failed,20250928
7195,7195,Cash on Delivery,failed,20250928
7196,7196,PayPal,refunded,20250928
7197,7197,Credit Card,paid,20250928
7198,7198,PayPal,paid,20250928
7199,7199,Cash on Delivery,paid,20250928
7200,7200,Cash on Delivery,paid,20250928
7201,7201,PayPal,paid,20250928
7202,7202,PayPal,paid,20250928
7203,7203,Credit Card,paid,20250928
7204,7204,Cash on Delivery,paid,20250928
7205,7205,PayPal,paid,20250928
7206,7206,PayPal,paid,20250928
7207,7207,Cash on Delivery,paid,20250928
7208,7208,Cash on Delivery,failed,20250928
7209,7209,PayPal,paid,20250928
7210,7210,Cash on Delivery,paid,20250928
7211,7211,PayPal,paid,20250928
7212,7212,PayPal,paid,20250928
7213,7213,Cash on Delivery,paid,20250928
7214,7214,Cash on Delivery,paid,20250928
7215,7215,PayPal,pending,20250928
7216,7216,Cash on Delivery,paid,20250928
7217,7217,Cash on Delivery,paid,20250928
7218,7218,Cash on Delivery,paid,20250928
7219,7219,PayPal,paid,20250928
7220,7220,Cash on Delivery,paid,20250928
7221,7221,PayPal,paid,20250928
7222,7222,Credit Card,paid,20250928
7223,7223,Cash on Delivery,paid,20250928
7224,7224,Credit Card,paid,20250928
7225,7225,Cash on Delivery,pending,20250928
7226,7226,Cash on Delivery,paid,20250928
7227,7227,Cash on Delivery,failed,20250928
7228,7228,Cash on Delivery,paid,20250928
7229,7229,Cash on Delivery,paid,20250928
7230,7230,Cash on Delivery,paid,20250928
7231,7231,PayPal,paid,20250928
7232,7232,PayPal,paid,20250928
7233,7233,PayPal,paid,20250928
7234,7234,Credit Card,pending,20250928
7235,7235,Credit Card,failed,20250928
7236,7236,Credit Card,paid,20250928
7237,7237,Credit Card,paid,20250928
7238,7238,Cash on Delivery,refunded,20250928
7239,7239,Cash on Delivery,paid,20250928
7240,7240,Credit Card,paid,20250928
7241,7241,Cash on Delivery,paid,20250928
7242,7242,Cash on Delivery,pending,20250928
7243,7243,Credit Card,paid,20250928
7244,7244,Credit Card,paid,20250928
7245,7245,Credit Card,failed,20250928
7246,7246,PayPal,paid,20250928
7247,7247,Credit Card,paid,20250928
7248,7248,Cash on Delivery,pending,20250928
7249,7249,PayPal,paid,20250928
7250,7250,Credit Card,paid,20250928
7251,7251,Credit Card,pending,20250928
7252,7252,Cash on Delivery,failed,20250928
7253,7253,Credit Card,pending,20250928
7254,7254,PayPal,pending,20250928
7255,7255,Cash on Delivery,pending,20250928
7256,7256,Cash on Delivery,paid,20250928
7257,7257,PayPal,paid,20250928
7258,7258,Cash on Delivery,paid,20250928
7259,7259,Cash on Delivery,paid,20250928
7260,7260,PayPal,paid,20250928
7261,7261,Credit Card,paid,20250928
7262,7262,Cash on Delivery,pending,20250928
7263,7263,PayPal,paid,20250928
7264,7264,Cash on Delivery,refunded,20250928
7265,7265,Credit Card,pending,20250928
7266,7266,Cash on Delivery,paid,20250928
7267,7267,PayPal,paid,20250928
7268,7268,Cash on Delivery,paid,20250928
7269,7269,PayPal,paid,20250928
7270,7270,PayPal,paid,20250928
7271,7271,PayPal,paid,20250928
7272,7272,Cash on Delivery,paid,20250928
7273,7273,Credit Card,paid,20250928
7274,7274,PayPal,paid,20250928
7275,7275,Cash on Delivery,paid,20250928
7276,7276,Credit Card,pending,20250928
7277,7277,Credit Card,pending,20250928
7278,7278,Credit Card,paid,20250928
7279,7279,Credit Card,paid,20250928
7280,7280,Credit Card,paid,20250928
7281,7281,Credit Card,paid,20250928
7282,7282,Cash on Delivery,paid,20250928
7283,7283,Cash on Delivery,paid,20250928
7284,7284,Cash on Delivery,paid,20250928
7285,7285,Credit Card,paid,20250928
7286,7286,Cash on Delivery,paid,20250928
7287,7287,Cash on Delivery,refunded,20250928
7288,7288,Cash on Delivery,paid,20250928
7289,7289,Credit Card,paid,20250928
7290,7290,Cash on Delivery,paid,20250928
7291,7291,Cash on Delivery,paid,20250928
7292,7292,Credit Card,paid,20250928
7293,7293,PayPal,paid,20250928
7294,7294,Credit Card,paid,20250928
7295,7295,Credit Card,paid,20250928
7296,7296,Credit Card,refunded,20250928
7297,7297,Credit Card,paid,20250928
7298,7298,Credit Card,paid,20250928
7299,7299,Cash on Delivery,paid,20250928
7300,7300,PayPal,paid,20250928
7301,7301,PayPal,paid,20250928
7302,7302,Credit Card,paid,20250928
7303,7303,Cash on Delivery,paid,20250928
7304,7304,Cash on Delivery,paid,20250928
7305,7305,Credit Card,paid,20250928
7306,7306,Credit Card,paid,20250928
7307,7307,PayPal,paid,20250928
7308,7308,PayPal,paid,20250928
7309,7309,PayPal,paid,20250928
7310,7310,Cash on Delivery,paid,20250928
7311,7311,PayPal,paid,20250928
7312,7312,Credit Card,paid,20250928
7313,7313,PayPal,paid,20250928
7314,7314,Credit Card,paid,20250928
7315,7315,Credit Card,paid,20250928
7316,7316,PayPal,paid,20250928
7317,7317,Credit Card,paid,20250928
7318,7318,Credit Card,failed,20250928
7319,7319,Cash on Delivery,paid,20250928
7320,7320,Credit Card,paid,20250928
7321,7321,PayPal,paid,20250928
7322,7322,PayPal,paid,20250928
7323,7323,Cash on Delivery,paid,20250928
7324,7324,PayPal,paid,20250928
7325,7325,PayPal,paid,20250928
7326,7326,Cash on Delivery,paid,20250928
7327,7327,Credit Card,paid,20250928
7328,7328,Cash on Delivery,paid,20250928
7329,7329,PayPal,paid,20250928
7330,7330,Credit Card,paid,20250928
7331,7331,PayPal,paid,20250928
7332,7332,PayPal,pending,20250928
7333,7333,PayPal,pending,20250928
7334,7334,Cash on Delivery,paid,20250928
7335,7335,Cash on Delivery,paid,20250928
7336,7336,Cash on Delivery,paid,20250928
7337,7337,PayPal,paid,20250928
7338,7338,PayPal,paid,20250928
7339,7339,Cash on Delivery,paid,20250928
7340,7340,Credit Card,paid,20250928
7341,7341,Credit Card,refunded,20250928
7342,7342,Cash on Delivery,paid,20250928
7343,7343,Cash on Delivery,paid,20250928
7344,7344,Credit Card,paid,20250928
7345,7345,Credit Card,paid,20250928
7346,7346,Credit Card,paid,20250928
7347,7347,Cash on Delivery,pending,20250928
7348,7348,Cash on Delivery,paid,20250928
7349,7349,Cash on Delivery,paid,20250928
7350,7350,Cash on Delivery,paid,20250928
7351,7351,PayPal,paid,20250928
7352,7352,PayPal,paid,20250928
7353,7353,PayPal,paid,20250928
7354,7354,Credit Card,paid,20250928
7355,7355,Credit Card,paid,20250928
7356,7356,Cash on Delivery,paid,20250928
7357,7357,Credit Card,pending,20250928
7358,7358,PayPal,paid,20250928
7359,7359,PayPal,paid,20250928
7360,7360,Credit Card,paid,20250928
7361,7361,Credit Card,paid,20250928
7362,7362,Credit Card,paid,20250928
7363,7363,PayPal,paid,20250928
7364,7364,Cash on Delivery,paid,20250928
7365,7365,Credit Card,paid,20250928
7366,7366,PayPal,paid,20250928
7367,7367,Credit Card,paid,20250928
7368,7368,Cash on Delivery,pending,20250928
7369,7369,Cash on Delivery,paid,20250928
7370,7370,Cash on Delivery,paid,20250928
7371,7371,Cash on Delivery,paid,20250928
7372,7372,PayPal,paid,20250928
7373,7373,Credit Card,paid,20250928
7374,7374,Cash on Delivery,paid,20250928
7375,7375,Credit Card,paid,20250928
7376,7376,Credit Card,paid,20250928
7377,7377,Cash on Delivery,paid,20250928
7378,7378,Cash on Delivery,paid,20250928
7379,7379,Cash on Delivery,paid,20250928
7380,7380,Credit Card,paid,20250928
7381,7381,PayPal,paid,20250928
7382,7382,PayPal,paid,20250928
7383,7383,PayPal,failed,20250928
7384,7384,Cash on Delivery,paid,20250928
7385,7385,PayPal,paid,20250928
7386,7386,PayPal,paid,20250928
7387,7387,Credit Card,paid,20250928
7388,7388,Cash on Delivery,paid,20250928
7389,7389,PayPal,paid,20250928
7390,7390,PayPal,paid,20250928
7391,7391,PayPal,pending,20250928
7392,7392,Cash on Delivery,paid,20250928
7393,7393,Cash on Delivery,paid,20250928
7394,7394,Credit Card,failed,20250928
7395,7395,Credit Card,paid,20250928
7396,7396,PayPal,paid,20250928
7397,7397,Cash on Delivery,paid,20250928
7398,7398,Credit Card,paid,20250928
7399,7399,Cash on Delivery,paid,20250928
7400,7400,PayPal,paid,20250928
7401,7401,Credit Card,paid,20250928
7402,7402,Cash on Delivery,paid,20250928
7403,7403,PayPal,paid,20250928
7404,7404,Cash on Delivery,paid,20250928
7405,7405,Credit Card,paid,20250928
7406,7406,Cash on Delivery,failed,20250928
7407,7407,Cash on Delivery,paid,20250928
7408,7408,PayPal,paid,20250928
7409,7409,Credit Card,paid,20250928
7410,7410,PayPal,pending,20250928
7411,7411,Cash on Delivery,paid,20250928
7412,7412,Credit Card,failed,20250928
7413,7413,PayPal,pending,20250928
7414,7414,Cash on Delivery,refunded,20250928
7415,7415,Credit Card,paid,20250928
7416,7416,Credit Card,paid,20250928
7417,7417,Credit Card,paid,20250928
7418,7418,Credit Card,pending,20250928
7419,7419,Cash on Delivery,paid,20250928
7420,7420,Credit Card,paid,20250928
7421,7421,Cash on Delivery,paid,20250928
7422,7422,Cash on Delivery,pending,20250928
7423,7423,Cash on Delivery,paid,20250928
7424,7424,PayPal,paid,20250928
7425,7425,PayPal,paid,20250928
7426,7426,Credit Card,paid,20250928
7427,7427,Credit Card,paid,20250928
7428,7428,Cash on Delivery,paid,20250928
7429,7429,PayPal,paid,20250928
7430,7430,Credit Card,paid,20250928
7431,7431,Credit Card,paid,20250928
7432,7432,Credit Card,failed,20250928
7433,7433,PayPal,paid,20250928
7434,7434,PayPal,paid,20250928
7435,7435,Credit Card,paid,20250928
7436,7436,Cash on Delivery,failed,20250928
7437,7437,PayPal,paid,20250928
7438,7438,Cash on Delivery,paid,20250928
7439,7439,PayPal,pending,20250928
7440,7440,PayPal,paid,20250928
7441,7441,Cash on Delivery,refunded,20250928
7442,7442,Cash on Delivery,paid,20250928
7443,7443,Cash on Delivery,paid,20250928
7444,7444,PayPal,paid,20250928
7445,7445,Credit Card,paid,20250928
7446,7446,Credit Card,paid,20250928
7447,7447,Credit Card,paid,20250928
7448,7448,Cash on Delivery,pending,20250928
7449,7449,Cash on Delivery,paid,20250928
7450,7450,PayPal,paid,20250928
7451,7451,Credit Card,paid,20250928
7452,7452,Cash on Delivery,paid,20250928
7453,7453,Cash on Delivery,paid,20250928
7454,7454,Cash on Delivery,paid,20250928
7455,7455,Cash on Delivery,paid,20250928
7456,7456,PayPal,paid,20250928
7457,7457,Credit Card,paid,20250928
7458,7458,Credit Card,paid,20250928
7459,7459,PayPal,paid,20250928
7460,7460,Credit Card,paid,20250928
7461,7461,Cash on Delivery,paid,20250928
7462,7462,PayPal,paid,20250928
7463,7463,Credit Card,paid,20250928
7464,7464,PayPal,paid,20250928
7465,7465,PayPal,paid,20250928
7466,7466,Cash on Delivery,paid,20250928
7467,7467,PayPal,failed,20250928
7468,7468,Cash on Delivery,paid,20250928
7469,7469,Cash on Delivery,paid,20250928
7470,7470,Cash on Delivery,paid,20250928
7471,7471,Cash on Delivery,paid,20250928
7472,7472,Cash on Delivery,paid,20250928
7473,7473,PayPal,paid,20250928
7474,7474,PayPal,paid,20250928
7475,7475,PayPal,paid,20250928
7476,7476,PayPal,paid,20250928
7477,7477,Cash on Delivery,pending,20250928
7478,7478,Credit Card,paid,20250928
7479,7479,Credit Card,paid,20250928
7480,7480,PayPal,pending,20250928
7481,7481,Credit Card,paid,20250928
7482,7482,Cash on Delivery,paid,20250928
