product_sk,product_id,product_name,description,category_id,category_name,brand,price,price_start_date_key,price_end_date_key,price_is_active,stock_quantity,product_date_key,entry_date_key
1590,1590,IKEA Chair,Crime spring citizen democratic own challenge drive every.,6,Furniture,IKEA,623.5800170898438,2025-09-24,,1,360,20240604,20250924
1591,1591,KitchenAid Kid,Begin value receive tax family.,7,Home Appliances,KitchenAid,1125.97998046875,2025-09-24,,1,12,20241023,20250924
1592,1592,Mattel North,Wait amount happen again society down very investment.,8,Toys,Mattel,32.029998779296875,2025-09-24,,1,360,20250522,20250924
1593,1593,Kellogg's Six Max,Mind benefit second interview suffer.,9,Groceries,Kellogg's,63.04999923706055,2025-09-24,,1,360,20250914,20250924
1594,1594,GSK And Pro,Themselves area those guess huge parent.,10,Health,GSK,117.30999755859375,2025-09-24,,1,353,20250612,20250924
1595,1595,Continental Try,Hit rate authority wait defense.,11,Automotive,Continental,244.30999755859375,2025-09-24,,1,385,20240130,20250924
1596,1596,Staedtler Special,Effect future appear involve nearly job.,12,Stationery,Staedtler,49.38999938964844,2025-09-24,,1,294,20231209,20250924
1597,1597,Samsung Mention,Suggest interesting no total perform worker story face white break fight.,1,Electronics,Samsung,294.29998779296875,2025-09-24,,1,450,20241119,20250924
1598,1598,Zara Accept,World sister garden down television tree say more imagine deep.,2,Fashion,Zara,31.3799991607666,2025-09-24,,1,484,20250129,20250924
1599,1599,O'Reilly House,Rich apply project later really paper answer happy north remain sort.,3,Books,O'Reilly,11.100000381469727,2025-09-24,,1,187,20240424,20250924
1600,1600,Estée Lauder Painting,Various research laugh effort southern idea.,4,Beauty,Estée Lauder,75.0199966430664,2025-09-24,,1,89,20241223,20250924
1601,1601,Puma Seat,Perhaps personal short of heart sister fast need painting outside.,5,Sports,Puma,389.04998779296875,2025-09-24,,1,70,20250404,20250924
1602,1602,Wayfair Require Pro,Bed mission certain situation often PM notice chair north.,6,Furniture,Wayfair,1305.0999755859375,2025-09-24,,1,377,20240501,20250924
1603,1603,Bosch Against,Thought notice society task well three board stuff southern.,7,Home Appliances,Bosch,1146.1099853515625,2025-09-24,,1,164,20240307,20250924
1604,1604,Mattel Financial,Simply involve nor whether area performance.,8,Toys,Mattel,103.19999694824219,2025-09-24,,1,216,20231003,20250924
1605,1605,Kellogg's Open Max,Choice policy lead individual through politics community democratic no.,9,Groceries,Kellogg's,35.18000030517578,2025-09-24,,1,248,20250331,20250924
1606,1606,GSK Drive,Parent for production traditional practice together minute price night admit.,10,Health,GSK,39.439998626708984,2025-09-24,,1,363,20250612,20250924
1607,1607,Bridgestone Feel,Today whether thought brother.,11,Automotive,Bridgestone,430.9599914550781,2025-09-24,,1,149,20240104,20250924
1608,1608,Staedtler Week,Particular game near support chair opportunity grow put its entire.,12,Stationery,Staedtler,64.19000244140625,2025-09-24,,1,484,20250516,20250924
1609,1609,OnePlus Oil,Of general piece type describe no speak better.,1,Electronics,OnePlus,2358.10009765625,2025-09-24,,1,33,20250622,20250924
1610,1610,Adidas Rich,Short southern finish front under build.,2,Fashion,Adidas,188.57000732421875,2025-09-24,,1,41,20250702,20250924
1611,1611,Macmillan Dark,Human chance onto significant sure evening together.,3,Books,Macmillan,20.860000610351562,2025-09-24,,1,489,20250710,20250924
1612,1612,L'Oreal All Max,Long difference according system its hospital.,4,Beauty,L'Oreal,25.06999969482422,2025-09-24,,1,75,20250803,20250924
1613,1613,Asics Improve Plus,Your bring woman hit dark.,5,Sports,Asics,265.1400146484375,2025-09-24,,1,321,20231118,20250924
1614,1614,IKEA Relate Plus,Sport friend wide take answer at.,6,Furniture,IKEA,958.3300170898438,2025-09-24,,1,215,20241029,20250924
1615,1615,KitchenAid Arrive,Possible bag picture available scene approach imagine concern picture cultural old.,7,Home Appliances,KitchenAid,51.790000915527344,2025-09-24,,1,96,20240825,20250924
1616,1616,LEGO Quality Plus,Phone anyone happy point establish time key out.,8,Toys,LEGO,167.80999755859375,2025-09-24,,1,266,20240715,20250924
1617,1617,PepsiCo Commercial,Research last cause idea television.,9,Groceries,PepsiCo,58.290000915527344,2025-09-24,,1,335,20250218,20250924
1618,1618,GSK Case,Case affect sometimes second man personal listen his answer claim.,10,Health,GSK,147.38999938964844,2025-09-24,,1,340,20250312,20250924
1619,1619,Bridgestone Work,At sing age view push enjoy wife cup law become.,11,Automotive,Bridgestone,443.2900085449219,2025-09-24,,1,234,20231228,20250924
1620,1620,Staedtler Word,Group us dark trouble husband level until less.,12,Stationery,Staedtler,71.95999908447266,2025-09-24,,1,156,20240222,20250924
1621,1621,Samsung Time,Question bad clear here despite instead.,1,Electronics,Samsung,644.280029296875,2025-09-24,,1,190,20250617,20250924
1622,1622,Zara Must,Car many of general building design avoid property.,2,Fashion,Zara,28.450000762939453,2025-09-24,,1,180,20240503,20250924
1623,1623,O'Reilly Food,Or rise collection often answer ten family.,3,Books,O'Reilly,14.149999618530273,2025-09-24,,1,473,20231019,20250924
1624,1624,Nivea Television,Issue expect apply later radio.,4,Beauty,Nivea,59.189998626708984,2025-09-24,,1,498,20250623,20250924
1625,1625,Under Armour Blue,Like board center leg so project color cost.,5,Sports,Under Armour,349.5,2025-09-24,,1,341,20230926,20250924
1626,1626,IKEA These Pro,Police there thus open still bill.,6,Furniture,IKEA,101.4800033569336,2025-09-24,,1,162,20240213,20250924
1627,1627,Bosch Every,Us information occur future stop six rather just serious term.,7,Home Appliances,Bosch,567.1099853515625,2025-09-24,,1,105,20240313,20250924
1628,1628,Hasbro Two,Drug boy middle myself you impact full occur last school.,8,Toys,Hasbro,134.77999877929688,2025-09-24,,1,500,20241002,20250924
1629,1629,Kellogg's Stock Lite,Name PM idea until budget long article team market too.,9,Groceries,Kellogg's,54.45000076293945,2025-09-24,,1,83,20241022,20250924
1630,1630,GSK State,Team administration share heavy century probably.,10,Health,GSK,276.3699951171875,2025-09-24,,1,207,20240126,20250924
1631,1631,Continental Couple,Pick foreign city yeah quickly process address.,11,Automotive,Continental,758.75,2025-09-24,,1,475,20240602,20250924
1632,1632,Staedtler Notice Max,View rather if change authority prepare view authority number.,12,Stationery,Staedtler,52.130001068115234,2025-09-24,,1,151,20240527,20250924
1633,1633,LG Out,Why sense western newspaper move radio dog perhaps.,1,Electronics,LG,2427.050048828125,2025-09-24,,1,386,20241109,20250924
1634,1634,Uniqlo Fight,Test well camera truth surface sometimes week reality discover success.,2,Fashion,Uniqlo,321.8299865722656,2025-09-24,,1,373,20240817,20250924
1635,1635,Macmillan Serve,Respond economy why possible fear paper suffer particular network at.,3,Books,Macmillan,11.180000305175781,2025-09-24,,1,245,20231120,20250924
1636,1636,L'Oreal Federal Pro,Later nation leader special tree receive kid ground.,4,Beauty,L'Oreal,63.689998626708984,2025-09-24,,1,205,20240202,20250924
1637,1637,Under Armour Easy,I hospital cultural shoulder prevent ago past ever sister white.,5,Sports,Under Armour,55.31999969482422,2025-09-24,,1,28,20231104,20250924
1638,1638,Ashley Serve,Professional left particular manage my tax off job market suddenly student.,6,Furniture,Ashley,1175.18994140625,2025-09-24,,1,113,20231225,20250924
1639,1639,Panasonic Front Pro,Officer management seek so mother race a poor radio society.,7,Home Appliances,Panasonic,816.8499755859375,2025-09-24,,1,228,20240628,20250924
1640,1640,Hasbro Area,Third professional test sense hope road forward.,8,Toys,Hasbro,22.040000915527344,2025-09-24,,1,262,20240904,20250924
1641,1641,Kellogg's Outside Max,Air by evidence my sing.,9,Groceries,Kellogg's,60.709999084472656,2025-09-24,,1,261,20240608,20250924
1642,1642,Johnson & Johnson Together,Environmental consumer model leave hour cell step particularly.,10,Health,Johnson & Johnson,110.23999786376953,2025-09-24,,1,75,20240207,20250924
1643,1643,Bridgestone Pull,Plant card mouth office especially hot term.,11,Automotive,Bridgestone,302.010009765625,2025-09-24,,1,190,20250719,20250924
1644,1644,Moleskine Yeah Max,National top occur billion if end.,12,Stationery,Moleskine,25.34000015258789,2025-09-24,,1,228,20250228,20250924
1645,1645,Xiaomi Response Lite,Cost seven reveal usually concern war home why.,1,Electronics,Xiaomi,1879.6700439453125,2025-09-24,,1,212,20240127,20250924
1646,1646,H&M International Lite,Develop reason gas part rather bill team vote blood represent.,2,Fashion,H&M,294.1600036621094,2025-09-24,,1,212,20240628,20250924
1647,1647,HarperCollins History,Weight majority enjoy hit sure.,3,Books,HarperCollins,37.88999938964844,2025-09-24,,1,73,20240524,20250924
1648,1648,Nivea Admit,Fly maintain quite station difference create physical build push mention officer.,4,Beauty,Nivea,197.7100067138672,2025-09-24,,1,268,20250904,20250924
1649,1649,Reebok There Lite,Trial out close current strategy.,5,Sports,Reebok,53.34000015258789,2025-09-24,,1,209,20240601,20250924
1650,1650,Ashley Party,Especially also stuff decision film foot law.,6,Furniture,Ashley,840.739990234375,2025-09-24,,1,284,20240526,20250924
1651,1651,KitchenAid Their,Dark describe community people Democrat information road week.,7,Home Appliances,KitchenAid,1137.760009765625,2025-09-24,,1,70,20231130,20250924
1652,1652,LEGO Economy Lite,Language fish administration per well change ten sort exist.,8,Toys,LEGO,61.45000076293945,2025-09-24,,1,251,20250505,20250924
1653,1653,Nestle Structure,Along government lead past way.,9,Groceries,Nestle,30.899999618530273,2025-09-24,,1,299,20231219,20250924
1654,1654,Pfizer Safe,Model no painting strong serious according guess dog method newspaper.,10,Health,Pfizer,222.74000549316406,2025-09-24,,1,114,20250503,20250924
1655,1655,Bosch Happen,Clear carry former speak speak into around foot.,11,Automotive,Bosch,131.67999267578125,2025-09-24,,1,153,20250508,20250924
1656,1656,Faber-Castell Past,Indeed senior much evidence television catch relationship member work.,12,Stationery,Faber-Castell,38.33000183105469,2025-09-24,,1,334,20250809,20250924
1657,1657,OnePlus Relationship,Must fund open who someone fish require.,1,Electronics,OnePlus,1101.1800537109375,2025-09-24,,1,251,20250104,20250924
1658,1658,Puma Field,Maybe fight pass budget bar really.,2,Fashion,Puma,21.09000015258789,2025-09-24,,1,391,20240531,20250924
1659,1659,O'Reilly Agree,Usually according always choose fill police.,3,Books,O'Reilly,58.380001068115234,2025-09-24,,1,306,20241214,20250924
1660,1660,Maybelline Radio,Authority door poor stay yard break for.,4,Beauty,Maybelline,114.41999816894531,2025-09-24,,1,444,20240519,20250924
1661,1661,Reebok Authority,Accept future almost daughter plan new.,5,Sports,Reebok,243.25999450683594,2025-09-24,,1,355,20240204,20250924
1662,1662,IKEA Rest,Exist expect mind pay history.,6,Furniture,IKEA,1471.260009765625,2025-09-24,,1,8,20250109,20250924
1663,1663,Panasonic Sense Pro,Century white real view institution together small rest fall.,7,Home Appliances,Panasonic,236.27999877929688,2025-09-24,,1,236,20240802,20250924
1664,1664,Hasbro Citizen Plus,Can suffer world region.,8,Toys,Hasbro,15.3100004196167,2025-09-24,,1,184,20250829,20250924
1665,1665,Kellogg's Home,Decide when moment south common myself staff.,9,Groceries,Kellogg's,95.55999755859375,2025-09-24,,1,24,20250410,20250924
1666,1666,Pfizer Cell Pro,Student call paper these population phone.,10,Health,Pfizer,155.6199951171875,2025-09-24,,1,392,20250112,20250924
1667,1667,Bridgestone Best Pro,Help account bed each energy.,11,Automotive,Bridgestone,483.0199890136719,2025-09-24,,1,85,20240118,20250924
1668,1668,Faber-Castell Democrat,Leg agency close likely million beautiful lay skin tonight lose.,12,Stationery,Faber-Castell,25.979999542236328,2025-09-24,,1,432,20240522,20250924
1669,1669,OnePlus Ever,No enter career choice number allow central bed.,1,Electronics,OnePlus,751.5,2025-09-24,,1,357,20250611,20250924
1670,1670,Puma Stand,Him price drop bill apply than responsibility whether population.,2,Fashion,Puma,218.4199981689453,2025-09-24,,1,180,20240130,20250924
1671,1671,HarperCollins At Max,Reach cup skin rock understand pretty whom what unit.,3,Books,HarperCollins,25.520000457763672,2025-09-24,,1,248,20240526,20250924
1672,1672,Estée Lauder Court,Choice western travel degree in commercial.,4,Beauty,Estée Lauder,182.42999267578125,2025-09-24,,1,52,20231203,20250924
1673,1673,Under Armour Significant Plus,Son price one policy door nearly door coach president.,5,Sports,Under Armour,417.4700012207031,2025-09-24,,1,407,20250314,20250924
1674,1674,Ashley Election,Talk music floor vote environment business right leg season manage.,6,Furniture,Ashley,1666.199951171875,2025-09-24,,1,269,20240119,20250924
1675,1675,Philips System,Face walk number end effect specific simple particularly.,7,Home Appliances,Philips,1375.72998046875,2025-09-24,,1,59,20250401,20250924
1676,1676,LEGO But,Throw page summer old able number.,8,Toys,LEGO,98.51000213623047,2025-09-24,,1,159,20240822,20250924
1677,1677,PepsiCo Available,Area east too life money marriage.,9,Groceries,PepsiCo,81.88999938964844,2025-09-24,,1,455,20231212,20250924
1678,1678,GSK Difficult,Remain stage catch week watch million candidate agreement push.,10,Health,GSK,291.1199951171875,2025-09-24,,1,88,20231201,20250924
1679,1679,Bridgestone Center,However so television nature community third enter never.,11,Automotive,Bridgestone,598.1199951171875,2025-09-24,,1,60,20241230,20250924
1680,1680,Moleskine Talk Plus,Million media notice glass decision science relate head method.,12,Stationery,Moleskine,55.36000061035156,2025-09-24,,1,157,20240206,20250924
1681,1681,Samsung Economic Pro,Hour article study seek young shoulder dark everything few two.,1,Electronics,Samsung,1119.530029296875,2025-09-24,,1,390,20250129,20250924
1682,1682,Nike Beat Lite,Talk off body at strong clear decide road together test.,2,Fashion,Nike,305.3599853515625,2025-09-24,,1,21,20231003,20250924
1683,1683,HarperCollins Start Pro,Poor cold unit walk see professional.,3,Books,HarperCollins,30.799999237060547,2025-09-24,,1,465,20231126,20250924
1684,1684,Maybelline Floor Max,Long president same cover partner cultural.,4,Beauty,Maybelline,134.50999450683594,2025-09-24,,1,386,20230919,20250924
1685,1685,Puma Part,Yeah bar rather matter participant boy huge plan rule.,5,Sports,Puma,460.8500061035156,2025-09-24,,1,105,20231214,20250924
1686,1686,Ashley Despite,Brother rather red least level produce.,6,Furniture,Ashley,385.8699951171875,2025-09-24,,1,179,20231027,20250924
1687,1687,Philips Building Max,Sign pull break him bit tree among pay all carry.,7,Home Appliances,Philips,1424.2099609375,2025-09-24,,1,178,20240608,20250924
1688,1688,Mattel Recently Plus,Service usually cup performance role already occur issue front movie.,8,Toys,Mattel,103.45999908447266,2025-09-24,,1,34,20250209,20250924
1689,1689,Nestle Country,Practice professor feeling minute change size computer bed age.,9,Groceries,Nestle,76.55999755859375,2025-09-24,,1,270,20241122,20250924
1690,1690,Johnson & Johnson Result,Personal cell front across professor word change expert.,10,Health,Johnson & Johnson,289.3900146484375,2025-09-24,,1,87,20231225,20250924
1691,1691,Bridgestone Adult Pro,Create suggest yes glass herself social special save ability us.,11,Automotive,Bridgestone,740.1400146484375,2025-09-24,,1,471,20250324,20250924
